floor,url,price,title,community,location
中层/11层,http://sh.lianjia.com/zufang/shz3452670.html,2300,三林新村，空气清新，温馨之家，近地铁,三林新村（永泰路133弄）,三林
低层/18层,http://sh.lianjia.com/zufang/shz3452920.html,4000,上船大楼，近地铁，新鲜挂牌，低区出入方便,上船大楼,陆家嘴
中层/6层,http://sh.lianjia.com/zufang/shz3453269.html,3500,有爱有家，新出房源，地铁沿线，好楼层,上南二村,世博
高层/7层,http://sh.lianjia.com/zufang/shz3453273.html,3800,荣成路41弄，远离雾霾带，温馨之家，观望后悔莫及,荣成路41弄,陆家嘴
高层/6层,http://sh.lianjia.com/zufang/shz3453378.html,3500,泾东小区，新出房源，交通方便，高区景观房,泾东小区,洋泾
低层/11层,http://sh.lianjia.com/zufang/shz3453579.html,3500,三林世博家园，业主新委托，低楼层，1室1厅,三林世博家园（大道站路94弄）,三林
低层/14层,http://sh.lianjia.com/zufang/shz3453780.html,3000,高行绿洲，好房好心情，新鲜挂牌，小户型,高行绿洲（六期）,高东
高层/6层,http://sh.lianjia.com/zufang/shz3453858.html,3200,建业新村，光线非常好，地铁直达，1室1厅,建业新村,南码头
低层/6层,http://sh.lianjia.com/zufang/shz3454435.html,2800,金杨新村十街坊，低区出入方便，业主新委托，温馨之家,金杨新村十街坊,金杨
低层/6层,http://sh.lianjia.com/zufang/shz3454438.html,3800,海阳小区，交通方便，观望后悔莫及，新鲜好房,海阳小区,三林
中层/6层,http://sh.lianjia.com/zufang/shz3454531.html,3800,海阳小区，抢鲜笋盘，交通便利，1室1厅1卫,海阳小区,三林
中层/6层,http://sh.lianjia.com/zufang/shz3454533.html,4000,芳丽苑，新上房源，如您所见，温馨一室,芳丽苑,北蔡
低层/6层,http://sh.lianjia.com/zufang/shz3454772.html,3600,一链倾城，1室1厅1卫，地铁房，新鲜上架,艾东小区,北蔡
高层/6层,http://sh.lianjia.com/zufang/shz3454782.html,3500,近地铁，光线非常好，新鲜上架，链家房源,富特三村,外高桥
中层/14层,http://sh.lianjia.com/zufang/shz3455662.html,2800,三林新村，新出好房，1室0厅1卫，近地铁,三林新村（永泰路133弄）,三林
高层/7层,http://sh.lianjia.com/zufang/shz3455916.html,2600,博学家园，新上房源，吉宅出租，小户型,博学家园,三林
中层/6层,http://sh.lianjia.com/zufang/shz3456410.html,3000,凌四小区，新鲜挂牌，交通便利，小户型,凌四小区,洋泾
高层/6层,http://sh.lianjia.com/zufang/shz3456532.html,3500,新上房源，紧邻地铁，放心好房，高区采光好,东陆新村二街坊,金桥
中层/6层,http://sh.lianjia.com/zufang/shz3456540.html,3900,链家房源，新出房源，交通便利，好楼层,临沂三村,南码头
高层/5层,http://sh.lianjia.com/zufang/shz3407359.html,3000,上钢四村，新鲜挂牌，如您所见，1室0厅1卫,上钢四村,世博
中层/6层,http://sh.lianjia.com/zufang/shz3407512.html,3500,东陆新村二街坊，放心好房，新鲜好房，景观房,东陆新村二街坊,金桥
高层/6层,http://sh.lianjia.com/zufang/shz3438272.html,3500,阳光二村，采光好，放心好房，地铁沿线,阳光二村,洋泾
高层/14层,http://sh.lianjia.com/zufang/shz3438501.html,3300,高行绿洲，新鲜上架，一链倾城，高区采光好,高行绿洲（四期）,高东
高层/6层,http://sh.lianjia.com/zufang/shz3438537.html,3600,凌一小区，交通方便，好房好心情，一室小户型,凌一小区,洋泾
高层/5层,http://sh.lianjia.com/zufang/shz3438632.html,3000,凌兆丁香苑，高区景观房，出行方便，1室0厅1卫,凌兆丁香苑,三林
高层/18层,http://sh.lianjia.com/zufang/shz3438721.html,3500,新出房源，采光无遮挡，地铁直达，链家房源,三林新村（永泰路133弄）,三林
中层/14层,http://sh.lianjia.com/zufang/shz3438985.html,3800,黄金楼层，新鲜上架，链家好房，温馨之家,齐友佳苑,唐镇
中层/6层,http://sh.lianjia.com/zufang/shz3438994.html,3600,上南一村，链家房源，新出好房，交通方便,上南一村,世博
低层/6层,http://sh.lianjia.com/zufang/shz3439276.html,3500,生活很便利，温馨一室，上下楼方便，吉宅出租,上钢十村,世博
中层/7层,http://sh.lianjia.com/zufang/shz3439480.html,3000,浦江东旭公寓，真实在租，新鲜好房，地铁房,浦江东旭公寓,金桥
中层/14层,http://sh.lianjia.com/zufang/shz3439970.html,3500,金东名苑，好楼层，小户型，生活很便利,金东名苑,金桥
低层/6层,http://sh.lianjia.com/zufang/shz3440035.html,3300,双桥小区，真实在租，1室1厅1卫，抢鲜笋盘,双桥小区,金桥
低层/11层,http://sh.lianjia.com/zufang/shz3440680.html,2900,业主新委托，1室0厅1卫，吉宅出租，低楼层,博学家园,三林
中层/30层,http://sh.lianjia.com/zufang/shz3441113.html,4000,一室小户型，稀罕南北通，景观房，新上房源,东方康达苑,三林
高层/6层,http://sh.lianjia.com/zufang/shz3441371.html,3500,凌兆新村，有爱有家，新出房源，采光无遮挡,凌兆新村（凌兆路285弄）,三林
低层/6层,http://sh.lianjia.com/zufang/shz3441453.html,3500,和平小区，错过不再有，1室1厅，低区出入方便,和平小区（浦东）,北蔡
高层/5层,http://sh.lianjia.com/zufang/shz3441984.html,3600,放心好房，地铁沿线，一室小户型，业主新委托,妙栏小区,川沙
低层/6层,http://sh.lianjia.com/zufang/shz3442147.html,4000,交通便利，低楼层，观望后悔莫及，业主新委托,锦博苑,北蔡
高层/6层,http://sh.lianjia.com/zufang/shz3442177.html,3500,海院小区，抢鲜笋盘，1室1厅1卫，高区景观好,海院小区,源深
低层/6层,http://sh.lianjia.com/zufang/shz3442414.html,3500,凌一小区，享受好房，1室1厅1卫，低区出入方便,凌一小区,洋泾
中层/6层,http://sh.lianjia.com/zufang/shz3442486.html,3500,莲溪六村，景观房，出行方便，业主新委托,莲溪六村,北蔡
低层/6层,http://sh.lianjia.com/zufang/shz3426720.html,3000,低楼层，好房好心情，新鲜挂牌，温馨之家,申波苑,北蔡
低层/4层,http://sh.lianjia.com/zufang/shz3427218.html,3300,凯鑫苑，地铁沿线，1室0厅1卫，有爱有家,凯鑫苑,高行
高层/5层,http://sh.lianjia.com/zufang/shz3427361.html,3800,六里新村，高区景观房，真实在租，地铁沿线,六里新村,世博
中层/6层,http://sh.lianjia.com/zufang/shz3427732.html,3500,紫叶花园，新鲜好房，出行方便，有爱有家,紫叶花园,北蔡
高层/8层,http://sh.lianjia.com/zufang/shz3427807.html,4000,小户型，远离雾霾带，享受好房，抢鲜笋盘,金东名苑,金桥
高层/6层,http://sh.lianjia.com/zufang/shz3429369.html,4000,东方悦居，享受好房，业主新委托，光线非常好,东方悦居,三林
中层/6层,http://sh.lianjia.com/zufang/shz3429529.html,4000,正旺苑，好楼层，交通方便，链家好房,正旺苑,金桥
中层/6层,http://sh.lianjia.com/zufang/shz3429665.html,3300,上南十一村，地铁房，抢鲜笋盘，有爱有家,上南十一村,世博
中层/6层,http://sh.lianjia.com/zufang/shz3431417.html,3000,紧邻地铁，小户型，稀罕南北通，观望后悔莫及,港城新苑,外高桥
高层/8层,http://sh.lianjia.com/zufang/shz3431551.html,3200,毕加索小镇，高区景观好，出行方便，业主新委托,毕加索小镇（一期）（公寓）,唐镇
中层/14层,http://sh.lianjia.com/zufang/shz3431587.html,2000,地铁沿线，新鲜上架，空气清新，1室0厅,金橘新苑,三林
高层/6层,http://sh.lianjia.com/zufang/shz3431887.html,3000,采光这边独好，放心好房，1室1厅，交通便利,学前二村,外高桥
中层/6层,http://sh.lianjia.com/zufang/shz3432008.html,3300,业主新委托，如您所见，1室1厅1卫，交通便利,桃园新村（川沙）,川沙
高层/6层,http://sh.lianjia.com/zufang/shz3432012.html,3800,上南八村，生活很便利，光线非常好，温馨一室,上南八村,世博
低层/6层,http://sh.lianjia.com/zufang/shz3432459.html,2800,芳草公寓，交通方便，新出好房，上下楼方便,芳草公寓,北蔡
高层/11层,http://sh.lianjia.com/zufang/shz3432719.html,4000,新高苑，光线非常好，温馨之家，新鲜挂牌,新高苑（四期）,高行
高层/6层,http://sh.lianjia.com/zufang/shz3433313.html,4000,南杨小区，1室1厅，链家房源，近地铁,南杨小区（长清路）,三林
高层/6层,http://sh.lianjia.com/zufang/shz3433389.html,3800,齐二小区，新鲜上架，吉宅出租，高区阳光房,齐二小区,世博
中层/11层,http://sh.lianjia.com/zufang/shz3433475.html,3000,新鲜上架，交通便利，1室1厅，南北通透,创新佳苑,唐镇
高层/6层,http://sh.lianjia.com/zufang/shz3433556.html,3500,寿光路161弄，新鲜好房，交通便利，一室小户型,寿光路161弄,金桥
高层/6层,http://sh.lianjia.com/zufang/shz3434012.html,4000,1室0厅1卫，新上房源，地铁房，吉宅出租,西镇小区（浦东）,洋泾
高层/5层,http://sh.lianjia.com/zufang/shz3434245.html,3300,塘南小区，新出好房，毗邻地铁，温馨之家,塘南小区,南码头
高层/6层,http://sh.lianjia.com/zufang/shz3434628.html,3000,高区景观好，1室1厅1卫，地铁房，放心好房,济阳三村,世博
高层/6层,http://sh.lianjia.com/zufang/shz3435045.html,3400,晴川佳苑，新鲜好房，链家房源，地铁房,晴川佳苑,川沙
中层/14层,http://sh.lianjia.com/zufang/shz3435542.html,2300,紧邻地铁，吉宅出租，黄金楼层，业主新委托,樟盛苑,张江
高层/18层,http://sh.lianjia.com/zufang/shz3435731.html,2600,有爱有家，温馨之家，紧邻地铁，新出好房,三杨新村一街坊,三林
中层/6层,http://sh.lianjia.com/zufang/shz3435754.html,3400,交通便利，温馨之家，空气清新，业主新委托,朱家门小区,金桥
低层/6层,http://sh.lianjia.com/zufang/shz3436603.html,3300,新出房源，低楼层，享受好房，1室1厅1卫,凌四小区,洋泾
中层/6层,http://sh.lianjia.com/zufang/shz3436737.html,4000,上钢一村，1室1厅1卫，交通便利，链家房源,上钢一村,世博
高层/6层,http://sh.lianjia.com/zufang/shz3437362.html,3500,潍坊九村，新出房源，高区景观房，享受好房,潍坊九村,潍坊
中层/6层,http://sh.lianjia.com/zufang/shz3437408.html,3500,上南四村，放心好房，温馨一室，空气清新,上南四村,世博
高层/6层,http://sh.lianjia.com/zufang/shz3437825.html,2500,林梅小区，1室1厅，毗邻地铁，采光好,林梅小区,三林
高层/16层,http://sh.lianjia.com/zufang/shz3375930.html,2400,东源名都，新鲜挂牌，出行方便，一室小户型,东源名都,高行
中层/16层,http://sh.lianjia.com/zufang/shz3376352.html,3400,丽江锦庭，地铁房，链家房源，景观房,丽江锦庭,金桥
高层/6层,http://sh.lianjia.com/zufang/shz3379302.html,2000,华陇建中小区，地铁房，新上房源，小户型,华陇建中小区,张江
高层/5层,http://sh.lianjia.com/zufang/shz3379810.html,3800,德州二村，抢鲜笋盘，采光无敌好，好房好心情,德州二村,世博
低层/8层,http://sh.lianjia.com/zufang/shz3380250.html,3800,贝越水岸名邸，上下楼方便，好房好心情，1室2厅1卫,贝越水岸名邸,川沙
低层/6层,http://sh.lianjia.com/zufang/shz3386937.html,3800,吉宅出租，一室小户型，低楼层，生活很便利,凌四小区,洋泾
低层/6层,http://sh.lianjia.com/zufang/shz3387860.html,4000,上钢十村，好房好心情，小户型，低楼层,上钢十村,世博
低层/6层,http://sh.lianjia.com/zufang/shz3391676.html,2700,交通方便，新鲜挂牌，低楼层，小户型,香楠小区,张江
高层/6层,http://sh.lianjia.com/zufang/shz3453378.html,3500,泾东小区，新出房源，交通方便，高区景观房,泾东小区,洋泾
低层/11层,http://sh.lianjia.com/zufang/shz3453579.html,3500,三林世博家园，业主新委托，低楼层，1室1厅,三林世博家园（大道站路94弄）,三林
低层/14层,http://sh.lianjia.com/zufang/shz3453780.html,3000,高行绿洲，好房好心情，新鲜挂牌，小户型,高行绿洲（六期）,高东
高层/6层,http://sh.lianjia.com/zufang/shz3453858.html,3200,建业新村，光线非常好，地铁直达，1室1厅,建业新村,南码头
低层/6层,http://sh.lianjia.com/zufang/shz3454435.html,2800,金杨新村十街坊，低区出入方便，业主新委托，温馨之家,金杨新村十街坊,金杨
低层/6层,http://sh.lianjia.com/zufang/shz3454438.html,3800,海阳小区，交通方便，观望后悔莫及，新鲜好房,海阳小区,三林
中层/6层,http://sh.lianjia.com/zufang/shz3454531.html,3800,海阳小区，抢鲜笋盘，交通便利，1室1厅1卫,海阳小区,三林
中层/6层,http://sh.lianjia.com/zufang/shz3454533.html,4000,芳丽苑，新上房源，如您所见，温馨一室,芳丽苑,北蔡
低层/6层,http://sh.lianjia.com/zufang/shz3454772.html,3600,一链倾城，1室1厅1卫，地铁房，新鲜上架,艾东小区,北蔡
高层/6层,http://sh.lianjia.com/zufang/shz3454782.html,3500,近地铁，光线非常好，新鲜上架，链家房源,富特三村,外高桥
中层/14层,http://sh.lianjia.com/zufang/shz3455662.html,2800,三林新村，新出好房，1室0厅1卫，近地铁,三林新村（永泰路133弄）,三林
高层/7层,http://sh.lianjia.com/zufang/shz3455916.html,2600,博学家园，新上房源，吉宅出租，小户型,博学家园,三林
中层/6层,http://sh.lianjia.com/zufang/shz3456410.html,3000,凌四小区，新鲜挂牌，交通便利，小户型,凌四小区,洋泾
高层/6层,http://sh.lianjia.com/zufang/shz3456532.html,3500,新上房源，紧邻地铁，放心好房，高区采光好,东陆新村二街坊,金桥
中层/6层,http://sh.lianjia.com/zufang/shz3456540.html,3900,链家房源，新出房源，交通便利，好楼层,临沂三村,南码头
高层/6层,http://sh.lianjia.com/zufang/shz3457409.html,3500,上钢十村，生活很便利，采光好，温馨之家,上钢十村,世博
低层/6层,http://sh.lianjia.com/zufang/shz3457902.html,2000,东靖苑，新鲜好房，地铁房，上下楼方便,东靖苑,金桥
中层/6层,http://sh.lianjia.com/zufang/shz3447813.html,3800,德州四村，新出房源，小户型，放心好房,德州四村,世博
中层/7层,http://sh.lianjia.com/zufang/shz3444454.html,2500,金杨新村三街坊，地铁沿线，新鲜挂牌，1室1厅0卫,金杨新村三街坊,金杨
高层/6层,http://sh.lianjia.com/zufang/shz3445514.html,3360,高区景观好，放心好房，地铁直达，1室1厅1卫,东陆新村七街坊,金桥
高层/25层,http://sh.lianjia.com/zufang/shz3458835.html,4000,士韵家园，吉宅出租，高区阳光房，交通便利,士韵家园,三林
低层/18层,http://sh.lianjia.com/zufang/shz3458571.html,3800,士韵家园，地铁沿线，新出好房，1室1厅1卫,士韵家园,三林
高层/6层,http://sh.lianjia.com/zufang/shz3458608.html,3300,上南六村，高区阳光房，1室0厅1卫，业主新委托,上南六村,世博
中层/6层,http://sh.lianjia.com/zufang/shz3457676.html,4000,上南六村，温馨之家，光线充足，地铁直达,上南六村,世博
低层/5层,http://sh.lianjia.com/zufang/shz3444534.html,3500,阳光二村，小户型，低楼层，抢鲜笋盘,阳光二村,洋泾
中层/6层,http://sh.lianjia.com/zufang/shz3447797.html,4000,一链倾城，地铁沿线，新上房源，好楼层,上南六村,世博
中层/6层,http://sh.lianjia.com/zufang/shz3457559.html,3500,浦三小区，好楼层，链家好房，出行方便,浦三小区,金桥
低层/5层,http://sh.lianjia.com/zufang/shz3458253.html,3000,义王路101弄，新出好房，紧邻地铁，小户型,义王路101弄,外高桥
高层/6层,http://sh.lianjia.com/zufang/shz3414606.html,4000,地铁沿线，一链倾城，1室1厅1卫，新鲜上架,紫叶花园,北蔡
高层/5层,http://sh.lianjia.com/zufang/shz3453286.html,3200,地铁沿线，吉宅出租，抢鲜笋盘，高区采光好,上南四村,世博
中层/6层,http://sh.lianjia.com/zufang/shz3457091.html,3800,德州七村，好楼层，出行方便，吉宅出租,德州七村,世博
高层/6层,http://sh.lianjia.com/zufang/shz3458756.html,3800,一室小户型，错过不再有，生活很便利，高区景观房,金杨新村九街坊,金杨
低层/6层,http://sh.lianjia.com/zufang/shz3458867.html,2200,链家房源，新出好房，小户型，上下楼方便,怡心苑,外高桥
高层/5层,http://sh.lianjia.com/zufang/shz3457400.html,3900,高区景观好，一室小户型，新鲜挂牌，放心好房,潍坊一村,潍坊
中层/5层,http://sh.lianjia.com/zufang/shz3456916.html,3380,沪东新村，1室0厅，好楼层，新鲜挂牌,沪东新村,金桥
高层/5层,http://sh.lianjia.com/zufang/shz3458940.html,3800,唐欣苑，交通方便，小户型，稀罕南北通,唐欣苑,唐镇
中层/6层,http://sh.lianjia.com/zufang/shz3444548.html,3700,德州二村，1室1厅1卫，生活很便利，南北通,德州二村,世博
低层/6层,http://sh.lianjia.com/zufang/shz3458009.html,3000,错过不再有，出行方便，新出好房，温馨之家,东陆新村二街坊,金桥
中层/6层,http://sh.lianjia.com/zufang/shz3455309.html,4000,上南九村，错过不再有，交通便利，新鲜好房,上南九村,世博
高层/6层,http://sh.lianjia.com/zufang/shz3458703.html,3500,恒宇小区，光线非常好，真实在租，小户型,恒宇小区,三林
低层/5层,http://sh.lianjia.com/zufang/shz3444534.html,3500,阳光二村，小户型，低楼层，抢鲜笋盘,阳光二村,洋泾
低层/33层,http://sh.lianjia.com/zufang/shz3458871.html,3800,东方康达家苑，交通方便，温馨一室，享受好房,东方康达家苑（二期）,三林
高层/5层,http://sh.lianjia.com/zufang/shz3457400.html,3900,高区景观好，一室小户型，新鲜挂牌，放心好房,潍坊一村,潍坊
高层/5层,http://sh.lianjia.com/zufang/shz3458940.html,3800,唐欣苑，交通方便，小户型，稀罕南北通,唐欣苑,唐镇
低层/15层,http://sh.lianjia.com/zufang/shz3362217.html,2100,心圆东苑，上下楼方便，上门实勘，1室1厅,心圆东苑,川沙
低层/6层,http://sh.lianjia.com/zufang/shz3392490.html,3600,锦绣小区，上门实拍，链家房源，低楼层,锦绣小区,花木
高层/15层,http://sh.lianjia.com/zufang/shz3393013.html,3200,上门实勘，真实在租，视野开阔，1室1厅,心园西苑,川沙
低层/31层,http://sh.lianjia.com/zufang/shz3456763.html,3300,碧云东壹栋，一链倾城，高清实拍，上下楼方便,碧云东壹栋,金桥
中层/5层,http://sh.lianjia.com/zufang/shz3397416.html,2500,上门实拍，新鲜好房，享受好房，温馨一室,东港丽景苑,外高桥
低层/6层,http://sh.lianjia.com/zufang/shz3403632.html,2500,龙沟新苑，新上房源，小户型，放心好房,龙沟新苑,北蔡
中层/6层,http://sh.lianjia.com/zufang/shz3407088.html,2500,盛世东苑，好房好心情，黄金楼层，抢鲜笋盘,盛世东苑,高东
高层/6层,http://sh.lianjia.com/zufang/shz3417769.html,2500,上门实拍，高区景观房，1室1厅，新鲜挂牌,高东新村,高东
高层/27层,http://sh.lianjia.com/zufang/shz3419237.html,3400,万达广场，有爱有家，一室小户型，光线非常好,万达广场（周浦）,周浦
中层/6层,http://sh.lianjia.com/zufang/shz3421496.html,3500,小户型，一链倾城，新出好房，南北直通,城西小区,川沙
低层/3层,http://sh.lianjia.com/zufang/shz3428608.html,2500,上炼一村，低楼层，放心好房，温馨之家,上炼一村,外高桥
高层/6层,http://sh.lianjia.com/zufang/shz3438637.html,3400,绿星小区，享受好房，上门实勘，温馨一室,绿星小区,北蔡
低层/14层,http://sh.lianjia.com/zufang/shz3439434.html,3900,唐丰苑，新鲜好房，温馨之家，链家房源,唐丰苑,唐镇
高层/14层,http://sh.lianjia.com/zufang/shz3439438.html,3900,唐丰苑，业主新委托，光线非常好，温馨之家,唐丰苑,唐镇
中层/14层,http://sh.lianjia.com/zufang/shz3439647.html,3900,唐丰苑，黄金楼层，上门实拍，一室小户型,唐丰苑,唐镇
高层/6层,http://sh.lianjia.com/zufang/shz3441191.html,3500,上门实勘，采光这边独好，新上房源，温馨一室,南郊花园（公寓）,周浦
高层/6层,http://sh.lianjia.com/zufang/shz3441191.html,3500,上门实勘，采光这边独好，新上房源，温馨一室,南郊花园（公寓）,周浦
低层/15层,http://sh.lianjia.com/zufang/shz3442105.html,2600,凌桥景园，1室1厅1卫，低区出入方便，上门实勘,凌桥景园,外高桥
高层/6层,http://sh.lianjia.com/zufang/shz3442952.html,3800,龙沟新苑，一室小户型，高区景观好，上门实拍,龙沟新苑,北蔡
中层/18层,http://sh.lianjia.com/zufang/shz3443527.html,2500,景观房，1室1厅，享受好房，新上房源,汇福家园吉祥里,周浦
高层/6层,http://sh.lianjia.com/zufang/shz3444817.html,3200,新鲜挂牌，采光这边独好，小户型，错过不再有,东三里桥路174号,南码头
中层/6层,http://sh.lianjia.com/zufang/shz3445810.html,2600,上门实勘，黄金楼层，业主新委托，链家好房,龚华新村,曹路
高层/1层,http://sh.lianjia.com/zufang/shz3446620.html,3200,高区景观房，上门实勘，抢鲜笋盘，一链倾城,南新村东钟家宅77号,北蔡
高层/28层,http://sh.lianjia.com/zufang/shz3448913.html,3200,万达广场，视野开阔，新鲜好房，上门实拍,万达广场（周浦）,周浦
中层/4层,http://sh.lianjia.com/zufang/shz3450046.html,2600,上炼一村，1室1厅，如您所见，黄金楼层,上炼一村,外高桥
低层/16层,http://sh.lianjia.com/zufang/shz3451077.html,3600,印象春城，小户型，好房好心情，上门实勘,印象春城,周浦
低层/6层,http://sh.lianjia.com/zufang/shz3451168.html,2400,小户型，吉宅出租，低楼层，上门实勘,高行家园,高行
高层/24层,http://sh.lianjia.com/zufang/shz3454570.html,4000,新鲜挂牌，吉宅出租，温馨之家，上门实勘,长岛公寓,金桥
中层/15层,http://sh.lianjia.com/zufang/shz3455938.html,2400,祥美苑，好楼层，小户型，享受好房,祥美苑,外高桥
中层/6层,http://sh.lianjia.com/zufang/shz3456312.html,3300,曙航苑，黄金楼层，温馨一室，链家房源,曙航苑,川沙
中层/6层,http://sh.lianjia.com/zufang/shz3456472.html,3000,双秀北园，黄金楼层，有爱有家，上门实勘,双秀北园,康桥
低层/6层,http://sh.lianjia.com/zufang/shz3448019.html,3500,上下楼方便，观望后悔莫及，抢鲜笋盘，上门实勘,东沟七村,金桥
高层/31层,http://sh.lianjia.com/zufang/shz3457993.html,2800,碧云东壹栋，新出房源，上门实勘，一链倾城,碧云东壹栋,金桥
高层/5层,http://sh.lianjia.com/zufang/shz3445460.html,3600,虹南小区，高区景观好，抢鲜笋盘，享受好房,虹南小区（浦东）,北蔡
中层/18层,http://sh.lianjia.com/zufang/shz3437477.html,2000,1室1厅1卫，有钥匙房源，吉宅出租，黄金楼层,绿地峰汇,惠南
低层/6层,http://sh.lianjia.com/zufang/shz3439847.html,3650,古桐公寓，低区出入方便，有钥匙立即看，享受好房,古桐公寓,张江
低层/6层,http://sh.lianjia.com/zufang/shz3439847.html,3650,古桐公寓，低区出入方便，有钥匙立即看，享受好房,古桐公寓,张江
低层/6层,http://sh.lianjia.com/zufang/shz3380172.html,3600,金杨七街坊，小户型，低区出入方便，好房好心情,金杨七街坊,金杨
低层/24层,http://sh.lianjia.com/zufang/shz3380503.html,3500,上下楼方便，真实在租，1室1厅，地铁房,海博大厦,南码头
低层/6层,http://sh.lianjia.com/zufang/shz3380593.html,3000,德州四村，低区出入方便，一链倾城，交通便利,德州四村,世博
中层/6层,http://sh.lianjia.com/zufang/shz3381609.html,3500,德州五村，1室0厅0卫，光线充足，有爱有家,德州五村,世博
低层/18层,http://sh.lianjia.com/zufang/shz3382362.html,2300,三杨新村一街坊，低楼层，一室小户型，地铁直达,三杨新村一街坊,三林
低层/6层,http://sh.lianjia.com/zufang/shz3384854.html,2700,博学家园，毗邻地铁，低楼层，好房好心情,博学家园,三林
中层/6层,http://sh.lianjia.com/zufang/shz3386422.html,4000,光线充足，地铁直达，错过不再有，1室1厅1卫,东旺名苑,三林
中层/6层,http://sh.lianjia.com/zufang/shz3389221.html,3500,东陆新村三街坊，地铁直达，享受好房，1室1厅1卫,东陆新村三街坊,金桥
中层/4层,http://sh.lianjia.com/zufang/shz3390544.html,4000,上钢一村，链家好房，好楼层，温馨之家,上钢一村,世博
中层/14层,http://sh.lianjia.com/zufang/shz3390623.html,2100,三林新村，有爱有家，黄金楼层，1室0厅,三林新村（永泰路136弄）,三林
高层/5层,http://sh.lianjia.com/zufang/shz3392055.html,4000,东建新村，地铁房，一室小户型，视野开阔,东建新村,潍坊
高层/17层,http://sh.lianjia.com/zufang/shz3392214.html,2200,三杨新村二街坊，小户型，如您所见，光线非常好,三杨新村二街坊,三林
高层/18层,http://sh.lianjia.com/zufang/shz3393427.html,2800,小户型，一链倾城，采光好，近地铁,大华锦绣华城（二街区）,北蔡
低层/6层,http://sh.lianjia.com/zufang/shz3393612.html,2800,恒大小区，真实在租，地铁沿线，1室1厅1卫,恒大小区,世博
低层/6层,http://sh.lianjia.com/zufang/shz3393827.html,3500,联丰苑，温馨之家，低楼层，出行方便,联丰苑,三林
低层/6层,http://sh.lianjia.com/zufang/shz3394260.html,3400,观望后悔莫及，低区出入方便，1室1厅1卫，毗邻地铁,申波苑,北蔡
高层/5层,http://sh.lianjia.com/zufang/shz3394449.html,2800,潍坊三村，吉宅出租，地铁房，温馨之家,潍坊三村,潍坊
中层/15层,http://sh.lianjia.com/zufang/shz3396250.html,2500,建华钻石公寓，好楼层，近地铁，吉宅出租,建华钻石公寓,花木
中层/6层,http://sh.lianjia.com/zufang/shz3396578.html,3400,空气清新，1室1厅1卫，交通便利，真实在租,中大苑,金桥
中层/6层,http://sh.lianjia.com/zufang/shz3399679.html,4000,光线充足，近地铁，链家房源，1室1厅1卫,东南新村（浦东）,陆家嘴
中层/6层,http://sh.lianjia.com/zufang/shz3400599.html,2800,交通方便，小户型，空气清新，放心好房,芳华路188弄,北蔡
中层/6层,http://sh.lianjia.com/zufang/shz3400603.html,3800,栖山小区，小户型，稀缺南北通，紧邻地铁,栖山小区,洋泾
低层/6层,http://sh.lianjia.com/zufang/shz3401959.html,2500,都市庭院，小户型，低楼层，真实在租,都市庭院,世博
中层/17层,http://sh.lianjia.com/zufang/shz3404170.html,2300,金谊河畔，1室0厅0卫，出行方便，空气清新,金谊河畔,三林
低层/6层,http://sh.lianjia.com/zufang/shz3405518.html,2200,张江新苑，生活很便利，观望后悔莫及，低楼层,张江新苑,张江
低层/16层,http://sh.lianjia.com/zufang/shz3407636.html,2300,三杨新村一街坊，交通便利，低楼层，温馨之家,三杨新村一街坊,三林
高层/6层,http://sh.lianjia.com/zufang/shz3408748.html,3200,古桐六村，有爱有家，地铁沿线，采光无遮挡,古桐六村,张江
低层/7层,http://sh.lianjia.com/zufang/shz3408793.html,2100,金杨新村三街坊，地铁房，好房好心情，一室小户型,金杨新村三街坊,金杨
中层/5层,http://sh.lianjia.com/zufang/shz3409075.html,3800,上钢二村，温馨之家，空气清新，交通方便,上钢二村,世博
低层/6层,http://sh.lianjia.com/zufang/shz3410043.html,3500,金桥湾清水苑，温馨一室，错过不再有，毗邻地铁,金桥湾清水苑,金桥
低层/6层,http://sh.lianjia.com/zufang/shz3410582.html,2800,地铁房，上下楼方便，链家好房，一室小户型,东陆新村七街坊,金桥
低层/16层,http://sh.lianjia.com/zufang/shz3410898.html,3200,丽江锦庭，紧邻地铁，低区出入方便，1室1厅1卫,丽江锦庭,金桥
低层/7层,http://sh.lianjia.com/zufang/shz3411091.html,3800,荣成小区，1室1厅1卫，低楼层，地铁直达,荣成小区,陆家嘴
低层/6层,http://sh.lianjia.com/zufang/shz3411543.html,3800,万馨佳园，链家好房，生活很便利，上下楼方便,万馨佳园,川沙
低层/18层,http://sh.lianjia.com/zufang/shz3412375.html,3500,交通便利，上下楼方便，小户型，南北通,陆家嘴中央公寓,杨东
高层/6层,http://sh.lianjia.com/zufang/shz3413059.html,4000,1室1厅，采光好，地铁直达，如您所见,浦发绿城,三林
中层/16层,http://sh.lianjia.com/zufang/shz3414430.html,4000,三杨新村二街坊，出行方便，链家房源，1室1厅,三杨新村二街坊,三林
高层/6层,http://sh.lianjia.com/zufang/shz3414607.html,3800,齐八小区，一室小户型，采光无遮挡，享受好房,齐八小区,世博
中层/14层,http://sh.lianjia.com/zufang/shz3415852.html,2000,芳芯路251弄，毗邻地铁，景观房，1室0厅,芳芯路251弄,北蔡
